institution_id,display_name,category,aliases,note
cap_mbfs,메르세데스벤츠파이낸셜서비스코리아,여신전문,메르세데스벤츠파이낸셜|벤츠파이낸셜,
cap_vwfs,폭스바겐파이낸셜서비스코리아,여신전문,폭스바겐파이낸셜,
cap_porsche,포르쉐파이낸셜서비스코리아,여신전문,포르쉐파이낸셜,
cap_volvofs,볼보파이낸셜서비스코리아,여신전문,볼보파이낸셜,
cap_rci,RCI파이낸셜서비스코리아,여신전문,RCI파이낸셜,르노 계열 자동차금융사
cap_traton,트라톤파이낸셜서비스코리아,여신전문,트라톤파이낸셜,
cap_dll,데라게란덴,여신전문,데라게란덴,
cap_deutsche_fin,도이치파이낸셜,여신전문,도이치파이낸셜,
cap_heidelberg,하이델베르그프린트파이낸스코리아,여신전문,하이델베르그프린트파이낸스,
ntf_ibk,IBK캐피탈,신기술금융,IBK캐피탈|아이비케이캐피탈,등기 상호는 아이비케이캐피탈
ntf_ibk_venture,아이비케이벤처투자,신기술금융,아이비케이벤처투자|IBK벤처투자,
ntf_kiwoom,키움캐피탈,신기술금융,키움캐피탈,
ntf_bookook,부국캐피탈,신기술금융,부국캐피탈,
ntf_nauib,나우아이비캐피탈,신기술금융,나우아이비캐피탈|나우IB캐피탈,
ntf_qcapital,큐캐피탈파트너스,신기술금융,큐캐피탈파트너스,
ntf_atinum,에이티넘벤처스,신기술금융,에이티넘벤처스,
ntf_samsung_venture,삼성벤처투자,신기술금융,삼성벤처투자,
ntf_posco,포스코기술투자,신기술금융,포스코기술투자,
ntf_ajuib,아주아이비투자,신기술금융,아주아이비투자|아주IB투자,
ntf_wooritech,우리기술투자,신기술금융,우리기술투자,
ntf_hana,하나벤처스,신기술금융,하나벤처스,
ntf_lotte,롯데벤처스,신기술금융,롯데벤처스,
ntf_nh,엔에이치벤처투자,신기술금융,엔에이치벤처투자|NH벤처투자,
ntf_kt,케이티인베스트먼트,신기술금융,케이티인베스트먼트|KT인베스트먼트,
ntf_gs,지에스벤처스,신기술금융,지에스벤처스|GS벤처스,
ntf_sbi,에스비아이캐피탈,신기술금융,에스비아이캐피탈|SBI캐피탈,
ntf_hyundai,현대투자파트너스,신기술금융,현대투자파트너스,
ntf_synergyib,시너지아이비투자,신기술금융,시너지아이비투자|시너지IB투자,
ntf_nongshim,농심캐피탈,신기술금융,농심캐피탈,
ntf_seah,세아기술투자,신기술금융,세아기술투자,
ntf_dongwon,동원기술투자,신기술금융,동원기술투자,
ntf_hyosung,효성벤처스,신기술금융,효성벤처스,
ntf_lx,엘엑스벤처스,신기술금융,엘엑스벤처스|LX벤처스,
ntf_doosan,두산인베스트먼트,신기술금융,두산인베스트먼트,
ntf_yg,와이지인베스트먼트,신기술금융,와이지인베스트먼트|YG인베스트먼트,
ntf_ace,에이스투자금융,신기술금융,에이스투자금융,
ntf_daejeon,대전투자금융,신기술금융,대전투자금융,
ntf_koreaomega,코리아오메가투자금융,신기술금융,코리아오메가투자금융,
ntf_jb,제이비인베스트먼트,신기술금융,제이비인베스트먼트|JB인베스트먼트,
ntf_nice,나이스투자파트너스,신기술금융,나이스투자파트너스,
loan_apro,아프로파이낸셜대부,대부,아프로파이낸셜대부|러시앤캐시|아프로파이낸셜,2023년 10월 대부업 등록 반납
loan_leadcorp,리드코프,대부,리드코프,대부업과 석유유통업 겸영 상장사
loan_welcome,웰컴크레디라인대부,대부,웰컴크레디라인대부|웰컴크레디라인,
loan_sanwa,산와대부,대부,산와대부|산와머니,2019년 신규대출 중단 이후 존속 여부 미확인
loan_baro,바로크레디트대부,대부,바로크레디트대부|바로크레디트,
fin_naver,네이버파이낸셜,전자금융,네이버파이낸셜,
fin_kakaopay,카카오페이,전자금융,카카오페이,
fin_toss,비바리퍼블리카,전자금융,비바리퍼블리카,토스 브랜드 운영사
fin_tosspayments,토스페이먼츠,전자금융,토스페이먼츠,
fin_hecto,헥토파이낸셜,전자금융,헥토파이낸셜|세틀뱅크,2022년 6월 세틀뱅크에서 사명변경
fin_kginicis,KG이니시스,전자금융,KG이니시스|이니시스,
fin_kgmobilians,KG모빌리언스,전자금융,KG모빌리언스|모빌리언스,
fin_nhnkcp,NHN KCP,전자금융,NHN KCP|NHN한국사이버결제|한국사이버결제,2023년 3월 사명변경
fin_nicepayments,나이스페이먼츠,전자금융,나이스페이먼츠,
fin_kicc,한국정보통신,전자금융,한국정보통신,
fin_danal,다날,전자금융,다날,
fin_payco,NHN페이코,전자금융,NHN페이코|페이코,
fin_coupangpay,쿠팡페이,전자금융,쿠팡페이,
fin_smartro,스마트로,전자금융,스마트로,
fin_kis,KIS정보통신,전자금융,KIS정보통신,
fin_galaxia,갤럭시아머니트리,전자금융,갤럭시아머니트리|갤럭시아컴즈,2021년 갤럭시아컴즈에서 사명변경
fin_kftc,금융결제원,전자금융,금융결제원,
