institution_id,display_name,category,aliases,note
am_gradiant,그래디언트자산운용,자산운용,그래디언트자산운용|Gradiant Asset Management|GradiantAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자자문업(5-1-1)"
am_gravity,그래비티자산운용,자산운용,그래비티자산운용|Gravity Asset Management|GravityAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_grace,그레이스자산운용,자산운용,그레이스자산운용|Grace Investment Management|GraceInvestmentManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업
am_growthhill,그로쓰힐자산운용,자산운용,그로쓰힐자산운용|Growth Hill Asset Management|GrowthHillAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 투자자문업, 투자일임업, 전문사모집합투자업"
am_greenharbor,그린하버자산운용,자산운용,그린하버자산운용|Green Harbor Investment|GreenHarborInvestment,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자자문업, 투자일임업; 파인 분류: 자산운용사/투자일임회사/투자자문회사"
am_one2,글로벌원자산운용,자산운용,글로벌원자산운용|Global One Asset Management|GlobalOneAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 집합투자업, 투자자문업, 투자일임업; 파인 분류: 자산운용사/투자일임회사/투자자문회사"
am_geulrobeol,글로벌자산운용,자산운용,글로벌자산운용|Global Asset Management|GlobalAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자일임업; 파인 분류: 자산운용사/투자자문회사"
am_nanoom,나눔자산운용,자산운용,나눔자산운용|Nanoom Asset Management|NanoomAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업"
am_namu,나무자산운용,자산운용,나무자산운용|NAMU Asset Management|NAMUAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_nice,나이스자산운용,자산운용,나이스자산운용|Nice Asset Management|NiceAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업 ,투자자문업, 투자일임업; 파인 분류: 자산운용사/투자일임회사/투자자문회사"
am_natixis,나틱시스자산운용,자산운용,나틱시스자산운용|Natixis Investment Manager Korea|NatixisInvestmentManagerKorea,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_nexus,넥서스자산운용,자산운용,넥서스자산운용|Nexus Asset Management|NexusAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자자문업, 투자일임업"
am_nurim,누림자산운용,자산운용,누림자산운용|Nurim Asset Management|NurimAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 투자자문업, 전문사모집합투자업, 투자일임업; 파인 분류: 자산운용사/투자자문회사"
am_neuberger,누버거버먼자산운용,자산운용,누버거버먼자산운용|Neuberger Berman Korea|NeubergerBermanKorea,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업
am_daol,다올자산운용,자산운용,다올자산운용|KTB자산운용|Daol Asset Management|DaolAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 자산운용업
am_eng2,다원자산운용,자산운용,다원자산운용|ENG_다원투자자문,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업 및 투자일임업"
am_dyne,다인자산운용,자산운용,다인자산운용|Dyne Asset Management|DyneAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_dandypartners,단디자산운용,자산운용,단디자산운용|Dandy Partners|DandyPartners,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업
am_daeduck,대덕자산운용,자산운용,대덕자산운용|Dae Duck Asset Management|DaeDuckAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_daishin,대신자산운용,자산운용,대신자산운용|Daishin Asset Management|DaishinAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 자산운용업
am_deogeulrobeol,더글로벌자산운용,자산운용,더글로벌자산운용|The Global Asset Management|TheGlobalAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_dawoom,더다움자산운용,자산운용,더다움자산운용|The Dawoom Asset Management|TheDawoomAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업
am_rock,더로크자산운용,자산운용,더로크자산운용|The Rock Asset Management|TheRockAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_wwg,더블유더블유지자산운용,자산운용,더블유더블유지자산운용|WWG Asset Management|WWGAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업"
am_deobeuryu,더블유자산운용,자산운용,더블유자산운용|W Asset Management|WAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자자문업, 투자일임업; 파인 분류: 자산운용사/투자일임회사/투자자문회사"
am_deojei,더제이자산운용,자산운용,더제이자산운용|The J Asset Management|TheJAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_chaeumpartners,더채움자산운용,자산운용,더채움자산운용|THE CHAEUM PARTNERS|THECHAEUMPARTNERS,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_creative,더크리에이티브자산운용,자산운용,더크리에이티브자산운용|The Creative Asset Management|TheCreativeAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 집합투자업, 투자자문업, 투자일임업"
am_thepublic,더퍼블릭자산운용,자산운용,더퍼블릭자산운용|Thepublic Asset Management|ThepublicAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 투자자문업, 투자일임업, 전문사모집합투자업"
am_first,더퍼스트자산운용,자산운용,더퍼스트자산운용|The First Asset Management|TheFirstAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업, 투자일임업; 파인 분류: 자산운용사/투자일임회사"
am_delta,델타자산운용,자산운용,델타자산운용,금융통계정보시스템 202603 기준 등재; 파인 미등재(협회/FISIS에만 등재) — 등록 여부 재확인 필요
am_dominant,도미넌트자산운용,자산운용,도미넌트자산운용|Dominant Asset Management|DominantAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업
am_dunamis,두나미스자산운용,자산운용,두나미스자산운용|DUNAMIS Asset Management|DUNAMISAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업"
am_dws,디더블유에스자산운용,자산운용,디더블유에스자산운용|DWS자산운용|DWS Asset Management(Korea)|DWSAssetManagement(Korea),금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 자산운용업
am_dbloc,디블록자산운용,자산운용,디블록자산운용|DBLOC Asset Management|DBLOCAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업
am_dbi,디비아이자산운용,자산운용,디비아이자산운용|DBI Asset Management|DBIAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자일임업"
am_db,디비자산운용,자산운용,디비자산운용|DB자산운용|동부자산운용,금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 파인 미등재(협회/FISIS에만 등재) — 등록 여부 재확인 필요
am_discovery,디스커버리자산운용,자산운용,디스커버리자산운용|Discovery Asset Management|DiscoveryAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업"
am_ds,디에스자산운용,자산운용,디에스자산운용|DS자산운용|DS Asset Management|DSAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업 및 투자일임업"
am_dhg,디에이치지자산운용,자산운용,디에이치지자산운용|DHG Asset Management|DHGAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업
am_oceanpartners,디오션자산운용,자산운용,디오션자산운용|The Ocean Partners|TheOceanPartners,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자자문업, 투자일임업"
am_diwai,디와이자산운용,자산운용,디와이자산운용|DY Asset Management|DYAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업"
am_define,디파인자산운용,자산운용,디파인자산운용|Define Asset Management|DefineAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업, 투자일임업(6-1-2)"
am_lasalle,라살자산운용,자산운용,라살자산운용|LaSalle Investment Management|LaSalleInvestmentManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업, 투자자문업"
am_raon,라온자산운용,자산운용,라온자산운용|RAON Asset Management|RAONAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_rhinos,라이노스자산운용,자산운용,라이노스자산운용|Rhinos Asset Management|RhinosAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업"
am_lion,라이언자산운용,자산운용,라이언자산운용|Lion Asset Management|LionAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자일임업, 투자자문업"
am_raikeu,라이크자산운용,자산운용,라이크자산운용,금융통계정보시스템 202603 기준 등재; 파인 미등재(협회/FISIS에만 등재) — 등록 여부 재확인 필요
am_life,라이프자산운용,자산운용,라이프자산운용|Life Asset Management|LifeAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업
am_raccoon,라쿤자산운용,자산운용,라쿤자산운용|Raccoon Asset Management|RaccoonAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업
am_rappo,라포자산운용,자산운용,라포자산운용|Rappo Asset Management|RappoAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_lamdba,람다자산운용,자산운용,람다자산운용|LAMDBA Investment Management|LAMDBAInvestmentManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 투자자문업, 전문사모집합투자업"
am_lake,레이크자산운용,자산운용,레이크자산운용|LAKE Asset Management|LAKEAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업, 투자일임업"
am_rainmaker,레인메이커자산운용,자산운용,레인메이커자산운용|Rainmaker Asset Management|RainmakerAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업 투자일임업
am_lawrence,로렌스투자자산운용,자산운용,로렌스투자자산운용|LAWRENCE Asset Management|LAWRENCEAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업
am_roman,로만자산운용,자산운용,로만자산운용|Roman Asset Management|RomanAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모 집합투자업, 투자자문업, 투자일임업"
am_robust,로버스트자산운용,자산운용,로버스트자산운용|Robust Asset Management|RobustAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_rootninvestors,루트엔글로벌자산운용,자산운용,루트엔글로벌자산운용|ROOTN GLOBAL INVESTORS|ROOTNGLOBALINVESTORS,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업; 파인 분류: 자산운용사/투자일임회사/투자자문회사"
am_renaissance,르네상스자산운용,자산운용,르네상스자산운용|RENAISSANCE ASSET MANAGEMENT|RENAISSANCEASSETMANAGEMENT,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_lefuture,르퓨쳐자산운용,자산운용,르퓨쳐자산운용|Le Future Management|LeFutureManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반사모집합투자업
am_leading,리딩자산운용,자산운용,리딩자산운용|Leading Asset Management|LeadingAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업"
am_ribeoseuton,리버스톤자산운용,자산운용,리버스톤자산운용|T&C,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업
am_ribeoti,리버티자산운용,자산운용,리버티자산운용,금융통계정보시스템 202603 기준 등재; 파인 미등재(협회/FISIS에만 등재) — 등록 여부 재확인 필요
am_leewoon,리운자산운용,자산운용,리운자산운용|Leewoon Asset Management|LeewoonAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_richmond,리치먼드자산운용,자산운용,리치먼드자산운용|RICHMOND ASSET MANAGEMENT|RICHMONDASSETMANAGEMENT,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 자산운용업, 투자자문업"
am_hajuye,리치자산운용,자산운용,리치자산운용|HAJUYE,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자일임업, 투자자문업; 파인 분류: 자산운용사/투자일임회사/투자자문회사"
am_recovery,리커버리자산운용,자산운용,리커버리자산운용|Recovery Asset Management|RecoveryAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업
am_rico,리코자산운용,자산운용,리코자산운용|Rico Asset Management|RicoAssetManagement,"금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업, 투자자문업, 투자일임업"
am_repan,리판자산운용,자산운용,리판자산운용|REPAN Asset Management|REPANAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융투자협회 회원사현황 등재; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 일반 사모집합투자업
am_lindemanpartners,린드먼파트너스자산운용,자산운용,린드먼파트너스자산운용|Lindeman Partners Asset Management|LindemanPartnersAssetManagement,금감원 파인 제도권금융회사조회(https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038) 2026-09-18; 금융통계정보시스템 202603 기준 등재; 허가등록업종: 전문사모집합투자업
