institution_id,display_name,category,aliases,note
ins_korean_re,코리안리재보험,보험,코리안리재보험|코리안리,국내 유일 전업 재보험사
ins_rga_re,RGA재보험 한국지점,보험,RGA재보험|알지에이재보험,
ins_munich_re,뮌헨재보험 한국지점,보험,뮌헨재보험|뮌헨리,
ins_hannover_re,하노버재보험 한국지점,보험,하노버재보험|하노버리,
ins_msi,미쓰이스미토모해상화재보험 한국지점,보험,미쓰이스미토모해상화재보험|미쓰이스미토모,
gua_kodit,신용보증기금,보증,신용보증기금|신용보증기금중앙회,
gua_kibo,기술보증기금,보증,기술보증기금|기술신용보증기금,2009년 기술신용보증기금에서 명칭변경
gua_sgi,서울보증보험,보증,서울보증보험|SGI서울보증|대한보증보험|한국보증보험,1998년 대한보증보험과 한국보증보험 합병으로 출범
gua_ksure,한국무역보험공사,보증,한국무역보험공사|무역보험공사|한국수출보험공사,2010년 한국수출보험공사에서 명칭변경
gua_hug,주택도시보증공사,보증,주택도시보증공사|대한주택보증,2015년 대한주택보증에서 전환
gua_hf,한국주택금융공사,보증,한국주택금융공사|주택금융공사,
gua_koreg,신용보증재단중앙회,보증,신용보증재단중앙회,17개 지역신용보증재단의 중앙회
gua_seoul_cgf,서울신용보증재단,보증,서울신용보증재단,
gua_busan_cgf,부산신용보증재단,보증,부산신용보증재단,
gua_daegu_cgf,대구신용보증재단,보증,대구신용보증재단,
gua_incheon_cgf,인천신용보증재단,보증,인천신용보증재단,
gua_gwangju_cgf,광주신용보증재단,보증,광주신용보증재단,
gua_daejeon_cgf,대전신용보증재단,보증,대전신용보증재단,
gua_ulsan_cgf,울산신용보증재단,보증,울산신용보증재단,
gua_sejong_cgf,세종신용보증재단,보증,세종신용보증재단,
gua_gyeonggi_cgf,경기신용보증재단,보증,경기신용보증재단,정식명칭 미검증
gua_gangwon_cgf,강원신용보증재단,보증,강원신용보증재단,정식명칭 미검증
gua_chungbuk_cgf,충북신용보증재단,보증,충북신용보증재단,
gua_chungnam_cgf,충남신용보증재단,보증,충남신용보증재단,
gua_jeonbuk_cgf,전북신용보증재단,보증,전북신용보증재단,
gua_jeonnam_cgf,전남신용보증재단,보증,전남신용보증재단,
gua_gyeongbuk_cgf,경북신용보증재단,보증,경북신용보증재단,정식명칭 미검증
gua_gyeongnam_cgf,경남신용보증재단,보증,경남신용보증재단,정식명칭 미검증
gua_nongshinbo,농림수산업자신용보증기금,보증,농림수산업자신용보증기금,농협중앙회에 설치된 기금으로 별도 법인이 아님
mut_construction,건설공제조합,공제,건설공제조합,
mut_specialty_construction,전문건설공제조합,공제,전문건설공제조합,
mut_mechanical,기계설비건설공제조합,공제,기계설비건설공제조합|설비건설공제조합,
mut_electrical,전기공사공제조합,공제,전기공사공제조합,
mut_ict,정보통신공제조합,공제,정보통신공제조합,
mut_software,소프트웨어공제조합,공제,소프트웨어공제조합,
mut_engineering,엔지니어링공제조합,공제,엔지니어링공제조합,
mut_construction_engineering,건설엔지니어링공제조합,공제,건설엔지니어링공제조합,
mut_capital_goods,자본재공제조합,공제,자본재공제조합,
mut_defense,방위산업공제조합,공제,방위산업공제조합,
mut_fire_industry,소방산업공제조합,공제,소방산업공제조합,
mut_content,한국콘텐츠공제조합,공제,한국콘텐츠공제조합|콘텐츠공제조합,
mut_kcwci,건설근로자공제회,공제,건설근로자공제회,
mut_ktcu,한국교직원공제회,공제,한국교직원공제회|교직원공제회,
mut_mmaa,군인공제회,공제,군인공제회,
mut_sema,과학기술인공제회,공제,과학기술인공제회,
mut_lofa,대한지방행정공제회,공제,대한지방행정공제회|행정공제회,
mut_lofa_finance,한국지방재정공제회,공제,한국지방재정공제회,
mut_police,대한민국경찰공제회,공제,대한민국경찰공제회|경찰공제회,
pub_kosmes,중소벤처기업진흥공단,공공,중소벤처기업진흥공단|중진공,금융결제원 온라인 조회서 발급 참가기관
fin_kofic,한국증권금융,증권,한국증권금융,금융결제원 온라인 조회서 발급 참가기관
