institution_id,display_name,category,aliases,note
am_meritz_alt,메리츠대체투자운용,자산운용,메리츠부동산자산운용,
am_koramco,코람코자산운용,자산운용,,
am_masturn,마스턴투자운용,자산운용,,
am_mdm,엠디엠자산운용,자산운용,MDM자산운용,
am_jr,제이알투자운용,자산운용,JR투자운용,
am_pebblestone,페블스톤자산운용,자산운용,,
am_hyundai,현대자산운용,자산운용,,
am_hyundai_inv,현대인베스트먼트자산운용,자산운용,,
am_hyundai_alt,현대얼터너티브,자산운용,현대얼터너티브자산운용,
am_hdc,에이치디씨자산운용,자산운용,HDC자산운용,
am_yurie,유리자산운용,자산운용,,
am_plus,플러스자산운용,자산운용,,
am_alpha,알파자산운용,자산운용,,
am_blackrock,블랙록자산운용,자산운용,,
am_fidelity,피델리티자산운용,자산운용,,
am_schroders,슈로더자산운용,자산운용,,
am_baring,베어링자산운용,자산운용,,
am_ab,얼라이언스번스틴자산운용,자산운용,AB자산운용,
am_templeton,템플턴하나자산운용,자산운용,,구 상호 미검증으로 별칭 제외
am_macquarie,맥쿼리자산운용,자산운용,,
am_dws,디더블유에스자산운용,자산운용,DWS자산운용,
am_neuberger,누버거버먼자산운용,자산운용,,
am_natixis,나틱시스자산운용,자산운용,,
am_lasalle,라살자산운용,자산운용,,
am_brookfield,브룩필드자산운용코리아,자산운용,브룩필드자산운용,
am_cbre,씨비알이인베스트먼트매니지먼트자산운용,자산운용,CBRE자산운용,
am_sparx,스팍스자산운용,자산운용,,
am_kendall,켄달스퀘어자산운용,자산운용,,
am_capitaland,캐피탈랜드투자운용,자산운용,,
am_keppel,케펠자산운용,자산운용,,
am_ara,에이알에이코리아자산운용,자산운용,ARA코리아자산운용,
am_quarterback,쿼터백자산운용,자산운용,,
am_quad,쿼드자산운용,자산운용,,
am_smilegate,스마일게이트자산운용,자산운용,,
am_life,라이프자산운용,자산운용,,
am_align,얼라인파트너스자산운용,자산운용,,
am_platform,플랫폼파트너스자산운용,자산운용,,
am_imm,아이엠엠자산운용,자산운용,IMM자산운용,
am_stic_alt,스틱얼터너티브자산운용,자산운용,,
am_pinestreet,파인스트리트자산운용,자산운용,,
am_kdb_infra,산은인프라자산운용,자산운용,KDB인프라자산운용,
am_kgrowth,한국성장금융투자운용,자산운용,,
am_kbond,한국채권투자운용,자산운용,,
am_suhyup,수협자산운용,자산운용,,
am_welcome,웰컴자산운용,자산운용,,
am_sh,에스에이치자산운용,자산운용,SH자산운용,
am_kansus,칸서스자산운용,자산운용,,
am_must,머스트자산운용,자산운용,,
am_ds,디에스자산운용,자산운용,DS자산운용,
am_coreate,코레이트자산운용,자산운용,,
am_tiger_alt,타이거대체투자운용,자산운용,,
am_lb,엘비자산운용,자산운용,LB자산운용,
am_korea_alt,한국대체투자자산운용,자산운용,,
am_portkorea,포트코리아자산운용,자산운용,,
am_finevalue,파인밸류자산운용,자산운용,,
am_alpen,알펜루트자산운용,자산운용,,
am_yookyung,유경피에스지자산운용,자산운용,유경PSG자산운용,
