institution_id,display_name,category,aliases,note
ntf_bookook,부국캐피탈,신기술금융,부국캐피탈,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_cheonbo_invest,천보인베스트먼트,신기술금융,천보인베스트먼트,출처: 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_cheongdam_invest,청담인베스트먼트,신기술금융,청담인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_daea_invest,대아인베스트먼트,신기술금융,대아인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_daejeon,대전투자금융,신기술금융,대전투자금융,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_deobeul_capital,더블캐피탈,신기술금융,더블캐피탈,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_deoneichyeo_holdings_invest,더네이쳐홀딩스인베스트먼트,신기술금융,더네이쳐홀딩스인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_deoweibeu_capital,더웨이브캐피탈,신기술금융,더웨이브캐피탈,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_dibi_tech,디비기술투자,신기술금융,디비기술투자,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_dieibaelryu_invest,디에이밸류인베스트먼트,신기술금융,디에이밸류인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_dieseu_invpartners,디에스투자파트너스,신기술금융,디에스투자파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_dijei_n_ri_invpartners,디제이앤리투자파트너스,신기술금융,디제이앤리투자파트너스,출처: 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_dongguk_invest,동국인베스트먼트,신기술금융,동국인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_dongwon,동원기술투자,신기술금융,동원기술투자,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_dongyu_tech,동유기술투자,신기술금융,동유기술투자,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_doosan,두산인베스트먼트,신기술금융,두산인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_ebolrusyeon_invest,에볼루션인베스트먼트,신기술금융,에볼루션인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eiepeudeobeulyu_partners,에이에프더블유파트너스,신기술금융,에이에프더블유파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eipi_capital,에이피캐피탈,신기술금융,에이피캐피탈,출처: 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eipi_invfin,에이피투자금융,신기술금융,에이피투자금융,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_ekseupeulro_invest,엑스플로인베스트먼트,신기술금융,엑스플로인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eleipi_partners,엘에이피파트너스,신기술금융,엘에이피파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_elepeu_invest,엘에프인베스트먼트,신기술금융,엘에프인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_elkei_invpartners,엘케이투자파트너스,신기술금융,엘케이투자파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_emdeobeulyu_nco,엠더블유앤컴퍼니,신기술금융,엠더블유앤컴퍼니,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_enbeseuteo,엔베스터,신기술금융,엔베스터,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_enekseubeuipi,엔엑스브이피,신기술금융,엔엑스브이피,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_enkoeo_ventures,엔코어벤처스,신기술금융,엔코어벤처스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_enpiekseu_invest,엔피엑스인베스트먼트,신기술금융,엔피엑스인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eolmeoseu_invest,얼머스인베스트먼트,신기술금융,얼머스인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_epeu_n_epeu_partners,에프앤에프파트너스,신기술금융,에프앤에프파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eseu_n_eseu_invest,에스앤에스인베스트먼트,신기술금융,에스앤에스인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eseubi_partners,에스비파트너스,신기술금융,에스비파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_eseudeobeulyu_invest,에스더블유인베스트먼트,신기술금융,에스더블유인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eseujeiem_invest,에스제이엠인베스트먼트,신기술금융,에스제이엠인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_eseujeiji_partners,에스제이지파트너스,신기술금융,에스제이지파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_eseuti_capital,에스티캐피탈,신기술금융,에스티캐피탈,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_gs,지에스벤처스,신기술금융,GS벤처스|지에스벤처스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_hana,하나벤처스,신기술금융,하나벤처스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_hanaeseu_n_bi_invest,하나에스앤비인베스트먼트,신기술금융,하나에스앤비인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_hanbit_invest,한빛인베스트먼트,신기술금융,한빛인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_hanilbeuissi,한일브이씨,신기술금융,한일브이씨,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_harang_tech,하랑기술투자,신기술금융,하랑기술투자,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_horaijeunaiem,호라이즌아이엠,신기술금융,호라이즌아이엠,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_hyosung,효성벤처스,신기술금융,효성벤처스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_hyundai,현대투자파트너스,신기술금융,현대투자파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_i_n_invest,이앤인베스트먼트,신기술금융,이앤인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_ibk,IBK캐피탈,신기술금융,IBK캐피탈|아이비케이캐피탈,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18; 기존메모: 등기 상호는 아이비케이캐피탈
ntf_ibk_venture,아이비케이벤처투자,신기술금융,IBK벤처투자|아이비케이벤처투자,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_inbaicheu_ventures,인바이츠벤처스,신기술금융,인바이츠벤처스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_intapseu_invest,인탑스인베스트먼트,신기술금융,인탑스인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_iseuteugeiteu_invest,이스트게이트인베스트먼트,신기술금융,이스트게이트인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jb,제이비인베스트먼트,신기술금융,JB인베스트먼트|제이비인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jeideobeulyu_nco,제이더블유앤컴퍼니,신기술금융,제이더블유앤컴퍼니,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자; 수집일 2026-09-18
ntf_jeieseuji_invest,제이에스지인베스트먼트,신기술금융,제이에스지인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jeikei_ventures,제이케이벤처스,신기술금융,제이케이벤처스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jeiseuinobeisyeon_partners,제이스이노베이션파트너스,신기술금융,제이스이노베이션파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jeiwaipi_partners,제이와이피파트너스,신기술금융,제이와이피파트너스,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jeiwon_capital_invest,제이원캐피탈인베스트,신기술금융,제이원캐피탈인베스트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jenitaseu_invest,제니타스인베스트먼트,신기술금융,제니타스인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_jiemai_venture,지엠아이벤처,신기술금융,지엠아이벤처,출처: 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_kaseupian_capital,카스피안캐피탈,신기술금융,카스피안캐피탈,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_kei_n_ti_invest,케이앤티인베스트먼트,신기술금융,케이앤티인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_kei_tech,케이기술투자,신기술금융,케이기술투자,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_keidi_invest,케이디인베스트먼트,신기술금융,케이디인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
ntf_keikeulrabiseu_invest,케이클라비스인베스트먼트,신기술금융,케이클라비스인베스트먼트,출처: 파인(신기술사업금융업자) https://fine.fss.or.kr/fine/fncco/systemFncCo/list.do?menuNo=900038&searchTyin=신기술사업금융업자 | 여신금융협회 신기술금융사 정회원 https://www.crefia.or.kr/portal/company/membership/membershipIntroduction.xx?coCodeSubId=4; 수집일 2026-09-18
